RelativeTimeMilliseconds;ECG;ART;ART (Sys);ART (Dia);PPG
9600690;-0.09500;81.8750;118;70;0.61612
9600700;-0.08500;81.5000;118;70;0.61856
9600710;-0.06000;81.0625;118;70;0.61905
9600720;-0.03000;80.6250;118;70;0.61734
9600730;-0.00500;79.8125;118;70;0.60879
9600740;-0.00500;79.3750;118;70;0.60244
9600750;0.01500;79.0000;118;70;0.59414
9600760;0.05500;78.6250;118;70;0.58437
9600770;0.07500;77.8750;118;70;0.55995
9600780;0.04000;77.4375;118;70;0.54554
9600790;0.01000;77.0625;118;70;0.52991
9600800;0.01000;77.0625;118;70;0.52991
9600810;-0.06000;76.0625;118;70;0.48059
9600820;-0.10000;75.7500;118;70;0.46520
9600830;-0.12000;75.3750;118;70;0.45201
9600840;-0.12500;74.7500;118;70;0.42906
9600850;-0.12500;74.5000;118;70;0.41856
9600860;-0.12500;74.1875;118;70;0.40904
9600870;-0.11500;73.9375;118;70;0.40073
9600880;-0.10500;73.6875;118;70;0.39341
9600890;-0.03500;73.3125;118;70;0.38071
9600900;0.31000;73.1250;118;70;0.37485
9600910;0.83000;72.9375;118;70;0.36947
9600920;0.86500;72.7500;118;70;0.36410
9600930;0.09500;72.3750;118;70;0.35458
9600940;-0.23000;72.1875;118;70;0.35067
9600950;-0.22000;72.0000;118;70;0.34676
9600960;-0.16000;71.8125;118;70;0.34261
9600970;-0.14500;71.4375;118;70;0.33407
9600980;-0.14000;71.2500;118;70;0.32869
9600990;-0.13500;71.0000;118;70;0.32381
9601000;-0.13500;70.8125;118;70;0.33358
9601010;-0.12500;70.3125;118;70;0.35531
9601020;-0.12000;70.0625;118;70;0.35653
9601030;-0.11500;69.7500;118;70;0.35604
9601040;-0.10500;69.5000;118;70;0.35458
9601050;-0.10500;68.9375;118;70;0.34823
9601060;-0.10000;68.6875;118;70;0.34432
9601070;-0.09500;68.3750;118;70;0.34017
9601080;-0.08500;68.0625;118;70;0.33602
9601090;-0.07500;67.5625;118;70;0.32796
9601100;-0.07000;67.3750;118;70;0.32381
9601110;-0.06500;67.1875;118;70;0.32015
9601120;-0.05500;67.0625;118;70;0.31673
9601130;-0.04500;67.3750;118;70;0.31111
9601140;-0.03500;68.2500;118;70;0.30916
9601150;-0.02500;69.7500;118;70;0.30672
9601160;-0.01500;74.8750;118;70;0.30159
9601170;0.00000;78.1875;118;70;0.29890
9601180;0.01500;81.9375;118;70;0.29646
9601190;0.03500;85.8125;118;70;0.29402
9601200;0.05000;89.7500;118;70;0.29182
9601210;0.07000;97.3750;118;70;0.28816
9601220;0.09000;100.8125;118;70;0.28620
9601230;0.12000;103.8750;118;70;0.28523
9601240;0.14000;106.4375;118;70;0.28474
9601250;0.16500;110.3125;118;70;0.28254
9601260;0.18000;111.6250;118;70;0.28156
9601270;0.17500;112.6250;118;70;0.28059
9601280;0.14000;113.3750;118;70;0.27961
9601290;0.07000;114.1875;118;70;0.27814
9601300;0.02000;114.2500;118;70;0.27741
9601310;-0.03500;114.1250;118;70;0.27692
9601320;-0.08500;113.7500;118;70;0.27668
9601330;-0.13500;112.5000;118;70;0.27692
9601340;-0.15500;111.6250;118;70;0.27766
9601350;-0.17000;110.6250;118;70;0.27766
9601360;-0.17000;108.0625;118;70;0.27692
9601370;-0.17500;106.5000;118;70;0.27668
9601380;-0.17500;104.8125;118;70;0.27643
9601390;-0.17000;103.0000;118;70;0.27643
9601400;-0.16000;98.8750;118;70;0.27790
9601410;-0.15500;96.7500;118;70;0.28083
9601420;-0.15500;94.6875;118;70;0.28620
9601430;-0.14500;92.8125;118;70;0.29377
9601440;-0.13500;91.1875;118;70;0.30379
9601450;-0.12500;88.7500;118;70;0.33700
9601460;-0.11500;87.8750;118;70;0.35995
9601470;-0.10500;87.1875;118;70;0.38632
9601480;-0.10500;86.6250;118;70;0.41514
9601490;-0.09500;85.9375;118;70;0.47643
9601500;-0.08500;85.7500;118;70;0.50672
9601510;-0.07500;85.5625;118;70;0.53553
9601520;-0.07500;85.3125;118;70;0.56215
9601530;-0.07000;84.8750;118;70;0.60122
9601540;-0.07500;84.6250;118;70;0.61905
9601550;-0.07500;84.3125;118;70;0.63565
9601560;-0.08000;84.0000;118;70;0.65031
9601570;-0.08000;83.3125;118;70;0.67350
9601580;-0.08000;82.8750;118;70;0.68156
9601590;-0.07500;82.4375;118;70;0.68767
9601600;-0.06000;81.6250;118;70;0.69377
9601610;-0.03500;81.1875;118;70;0.69377
9601620;-0.00500;80.7500;118;70;0.69182
9601630;0.02500;80.3750;118;70;0.68816
9601640;0.04000;79.5625;118;70;0.67619
9601650;0.06000;79.1250;118;70;0.66813
9601660;0.10000;78.7500;118;70;0.65861
9601670;0.12500;78.3750;118;70;0.64737
9601680;0.10500;78.0000;118;70;0.63443
9601690;0.07000;77.2500;118;70;0.60513
9601700;0.04000;76.8750;118;70;0.58926
9601710;-0.01000;76.5625;118;70;0.57289
9601720;-0.04500;76.1875;118;70;0.55678
9601730;-0.06500;75.5000;118;70;0.53016
9601740;-0.06500;75.1875;118;70;0.51746
9601750;-0.06500;74.8750;118;70;0.50549
9601760;-0.06000;74.3125;118;70;0.49451
9601770;-0.05000;74.0625;118;70;0.47570
9601780;-0.04500;73.8125;118;70;0.46764
9601790;0.00000;73.5625;118;70;0.46056
9601800;0.00000;73.5625;118;70;0.46056
9601810;0.81500;72.9375;118;70;0.44274
9601820;0.98500;72.7500;118;70;0.43761
9601830;0.27000;72.5625;118;70;0.43321
9601840;-0.19500;72.2500;118;70;0.42515
9601850;-0.19500;72.1250;118;70;0.42076
9601860;-0.13000;71.8750;118;70;0.41612
9601870;-0.12500;71.6875;118;70;0.41172
9601880;-0.12500;71.2500;118;70;0.40244
9601890;-0.12500;71.0625;118;70;0.39780
9601900;-0.12500;70.8125;118;70;0.39267
9601910;-0.12000;70.6250;118;70;0.38779
9601920;-0.11500;70.1250;118;70;0.37875
9601930;-0.10500;69.8125;118;70;0.37534
9601940;-0.09500;69.5625;118;70;0.37143
9601950;-0.08500;69.2500;118;70;0.36728
9601960;-0.07500;68.9375;118;70;0.36313
9601970;-0.06500;68.3750;118;70;0.35507
9601980;-0.06500;68.1250;118;70;0.35116
9601990;-0.06000;67.8750;118;70;0.34725
9602000;-0.05000;67.6250;118;70;0.34335
9602010;-0.03500;67.1875;118;70;0.33480
9602020;-0.03500;67.1250;118;70;0.33187
9602030;-0.02500;67.2500;118;70;0.32967
9602040;-0.01500;69.0625;118;70;0.32772
9602050;-0.01500;70.9375;118;70;0.32210
9602060;-0.00500;73.5000;118;70;0.31893
9602070;0.00500;76.6250;118;70;0.31575
9602080;0.01500;80.1875;118;70;0.31282
9602090;0.03000;88.0625;118;70;0.30672
9602100;0.05000;92.0625;118;70;0.30427
9602110;0.06500;95.9375;118;70;0.30183
9602120;0.08500;99.6250;118;70;0.29963
9602130;0.12000;105.9375;118;70;0.29817
9602140;0.14000;108.3750;118;70;0.29719
9602150;0.17500;110.4375;118;70;0.29597
9602160;0.19000;112.0625;118;70;0.29475
9602170;0.18500;114.2500;118;70;0.29255
9602180;0.16500;114.9375;118;70;0.29182
9602190;0.12000;115.4375;118;70;0.29109
9602200;0.05500;115.6250;118;70;0.29060
9602210;-0.01500;115.5625;118;70;0.28987
9602220;-0.05500;115.2500;118;70;0.28962
9602230;-0.09500;114.7500;118;70;0.28987
9602240;-0.12000;113.2500;118;70;0.28962
9602250;-0.13000;112.1875;118;70;0.28913
9602260;-0.13500;110.9375;118;70;0.28840
9602270;-0.14500;109.5625;118;70;0.28791
9602280;-0.14500;107.9375;118;70;0.28767
9602290;-0.14500;104.3125;118;70;0.28742
9602300;-0.14000;102.3125;118;70;0.28791
9602310;-0.14000;100.2500;118;70;0.28987
9602320;-0.13500;95.8750;118;70;0.29915
9602330;-0.13500;93.8750;118;70;0.30696
9602340;-0.12500;92.1250;118;70;0.31868
9602350;-0.12000;90.6875;118;70;0.33504
9602360;-0.11500;89.5000;118;70;0.35556
9602370;-0.11000;87.8125;118;70;0.40757
9602380;-0.10500;87.2500;118;70;0.43736
9602390;-0.10000;86.8750;118;70;0.46838
9602400;-0.09500;86.3125;118;70;0.49988
9602410;-0.09500;86.1250;118;70;0.55946
9602420;-0.09000;85.9375;118;70;0.58657
9602430;-0.08500;85.7500;118;70;0.60781
9602440;-0.08500;85.5000;118;70;0.62515
9602450;-0.08500;84.9375;118;70;0.65910
9602460;-0.09000;84.6250;118;70;0.67350
9602470;-0.09000;84.2500;118;70;0.68571
9602480;-0.08500;83.5000;118;70;0.70379
9602490;-0.08000;83.1250;118;70;0.70940
9602500;-0.07500;82.6875;118;70;0.71306
9602510;-0.05500;82.2500;118;70;0.71453
9602520;-0.03000;81.7500;118;70;0.71429
9602530;-0.00500;80.9375;118;70;0.70769
9602540;0.01500;80.5000;118;70;0.70256
9602550;0.02500;80.1250;118;70;0.69621
9602560;0.05000;79.6875;118;70;0.68791
9602570;0.09500;78.8750;118;70;0.66667
9602580;0.10000;78.5000;118;70;0.65348
9602590;0.06000;78.0625;118;70;0.63907
9602600;0.02000;77.3125;118;70;0.60733
9602610;-0.00500;77.0000;118;70;0.59072
9602620;-0.04500;76.6250;118;70;0.57436
9602630;-0.08500;76.2500;118;70;0.55995
9602640;-0.10500;75.6250;118;70;0.53333
9602650;-0.11000;75.3125;118;70;0.52039
9602660;-0.11000;75.0000;118;70;0.50842
9602670;-0.09500;74.6875;118;70;0.49768
9602680;-0.09000;74.4375;118;70;0.48816
9602690;-0.08000;74.0000;118;70;0.47253
9602700;0.09500;73.7500;118;70;0.46618
9602710;0.43500;73.5625;118;70;0.46032
9602720;0.94500;73.3125;118;70;0.45495
9602730;0.69000;72.9375;118;70;0.44615
9602740;0.10500;72.7500;118;70;0.44176
9602750;-0.25000;72.5625;118;70;0.43736
9602760;-0.20000;72.4375;118;70;0.43272
9602770;-0.16000;72.0625;118;70;0.42295
9602780;-0.15500;71.8750;118;70;0.41807
9602790;-0.15000;71.7500;118;70;0.41294
9602800;-0.15000;71.7500;118;70;0.41294
9602810;-0.14500;71.1250;118;70;0.39780
9602820;-0.13500;70.9375;118;70;0.39292
9602830;-0.13000;70.6875;118;70;0.38901
9602840;-0.12500;70.1875;118;70;0.38193
9602850;-0.12000;69.9375;118;70;0.37778
9602860;-0.11500;69.6875;118;70;0.37363
9602870;-0.11000;69.4375;118;70;0.36923
9602880;-0.10500;69.1875;118;70;0.36484
9602890;-0.09000;68.6875;118;70;0.35653
9602900;-0.07500;68.4375;118;70;0.35238
9602910;-0.06500;68.3125;118;70;0.34847
9602920;-0.05500;68.1875;118;70;0.34139
9602930;-0.04500;68.4375;118;70;0.33895
9602940;-0.03000;69.1250;118;70;0.33578
9602950;-0.01500;70.5625;118;70;0.33236
9602960;0.00000;75.4375;118;70;0.32601
9602970;0.01000;78.8125;118;70;0.32283
9602980;0.02500;82.5625;118;70;0.31990
9602990;0.04000;86.5625;118;70;0.31722
9603000;0.05500;90.6875;119;70;0.31453
9603010;0.07000;98.6875;119;70;0.30940
9603020;0.09000;102.3750;119;70;0.30720
9603030;0.11000;105.6250;119;70;0.30574
9603040;0.14000;110.9375;119;70;0.29817
9603050;0.16500;112.9375;119;70;0.28889
9603060;0.18500;114.5625;119;70;0.28400
9603070;0.19000;115.8125;119;70;0.28132
9603080;0.18500;116.7500;119;70;0.27961
9603090;0.15500;117.9375;119;70;0.27790
9603100;0.09000;118.2500;119;70;0.27717
9603110;0.04000;118.3125;119;70;0.27668
9603120;-0.01500;117.8750;119;70;0.27619
9603130;-0.06500;117.3750;119;70;0.27692
9603140;-0.09500;116.6875;119;70;0.27692
9603150;-0.11500;115.8750;119;70;0.27692
9603160;-0.13000;113.6875;119;70;0.27692
9603170;-0.13500;112.3750;119;70;0.27668
9603180;-0.13000;110.8750;119;70;0.27668
9603190;-0.12500;109.1875;119;70;0.27692
9603200;-0.12500;105.3125;119;70;0.27863
9603210;-0.11500;103.1875;119;70;0.28132
9603220;-0.10500;101.0000;119;70;0.28669
9603230;-0.09000;98.8125;119;70;0.29402
9603240;-0.08500;96.7500;119;70;0.30452
9603250;-0.07500;93.3750;119;70;0.33919
9603260;-0.07500;92.1250;119;70;0.36361
9603270;-0.07500;91.1875;119;70;0.39267
9603280;-0.07500;90.3750;119;70;0.42491
9603290;-0.08000;89.3750;119;70;0.49573
9603300;-0.08500;89.0000;119;70;0.53211
9603310;-0.09000;88.7500;119;70;0.56752
9603320;-0.09500;88.5625;119;70;0.60098
9603330;-0.10000;88.1875;119;70;0.65031
9603340;-0.10500;88.0000;119;70;0.67326
9603350;-0.10500;87.7500;119;70;0.69499
9603360;-0.10500;87.0625;119;70;0.73162
9603370;-0.10500;86.6875;119;70;0.74579
9603380;-0.10000;86.3125;119;70;0.75751
9603390;-0.10000;85.8750;119;70;0.76679
9603400;-0.09500;85.4375;119;70;0.77387
9603410;-0.08500;84.5625;119;70;0.78217
9603420;-0.06500;84.1875;119;70;0.78242
9603430;-0.03000;83.8125;119;70;0.78022
9603440;-0.01000;83.3750;119;70;0.77705
9603450;0.00000;82.5625;119;70;0.76654
9603460;0.03000;82.1250;119;70;0.75849
9603470;0.05500;81.7500;119;70;0.74823
9603480;0.05500;80.9375;119;70;0.73602
9603490;0.02500;80.5625;119;70;0.70623
9603500;-0.01500;80.1875;119;70;0.68913
9603510;-0.05000;79.8125;119;70;0.67106
9603520;-0.10500;79.0625;119;70;0.63516
9603530;-0.14000;78.6875;119;70;0.61929
9603540;-0.15500;78.3750;119;70;0.60293
9603550;-0.16000;78.0625;119;70;0.58706
9603560;-0.16000;77.7500;119;70;0.57216
9603570;-0.16000;77.1875;119;70;0.54676
9603580;-0.14500;76.9375;119;70;0.53626
9603590;-0.14000;76.6250;119;70;0.52698
9603600;-0.06000;76.3750;119;70;0.51893
9603610;0.31000;75.9375;119;70;0.50525
9603620;0.96000;75.7500;119;70;0.49988
9603630;0.92500;75.5625;119;70;0.49499
9603640;0.24500;75.2500;119;70;0.48962
9603650;-0.27000;75.1250;119;70;0.47814
9603660;-0.24500;75.0000;119;70;0.47228
9603670;-0.20000;74.8125;119;70;0.46667
9603680;-0.18000;74.4375;119;70;0.45568
9603690;-0.18000;74.1875;119;70;0.45055
9603700;-0.18500;74.0000;119;70;0.44542
9603710;-0.18500;73.7500;119;70;0.44054
9603720;-0.18000;73.5000;119;70;0.43565
9603730;-0.17000;72.9375;119;70;0.42711
9603740;-0.15500;72.6250;119;70;0.42247
9603750;-0.14500;72.3750;119;70;0.41758
9603760;-0.12500;71.7500;119;70;0.40781
9603770;-0.11500;71.5000;119;70;0.40317
9603780;-0.10500;71.2500;119;70;0.39853
9603790;-0.10500;71.0000;119;70;0.39414
9603800;-0.10500;71.0000;119;70;0.39414
9603810;-0.11000;70.3750;119;70;0.38095
9603820;-0.09000;70.3750;119;70;0.37753
9603830;-0.06500;70.6250;119;70;0.37436
9603840;0.01000;72.6250;119;70;0.36752
9603850;0.04000;74.6875;119;70;0.36386
9603860;0.03000;77.5625;119;70;0.36020
9603870;0.03000;81.0000;119;70;0.35678
9603880;0.05000;89.0000;119;70;0.35043
9603890;0.04500;93.2500;119;70;0.34750
9603900;0.03500;97.5000;119;70;0.34457
9603910;0.05500;101.6250;119;70;0.34188
9603920;0.08000;105.4375;119;70;0.33944
9603930;0.11000;111.8750;119;70;0.33724
9603940;0.14000;114.3750;119;70;0.33626
9603950;0.18500;116.5000;119;70;0.33553
9603960;0.21500;118.1875;119;70;0.33504
9603970;0.24000;120.6250;119;70;0.33553
9603980;0.23500;121.4375;119;70;0.33578
9603990;0.20500;122.0625;119;70;0.33553
9604000;0.16000;122.5625;119;70;0.33455
9604010;0.11000;122.5625;119;70;0.33382
9604020;0.06000;122.4375;119;70;0.33333
9604030;0.00000;122.1250;119;70;0.33309
9604040;-0.03500;121.6250;119;70;0.33260
9604050;-0.06500;120.2500;119;70;0.33040
9604060;-0.08500;119.3125;119;70;0.32918
9604070;-0.08500;118.1250;119;70;0.32845
9604080;-0.08500;116.8125;119;70;0.32796
9604090;-0.08500;113.6250;119;70;0.32747
9604100;-0.08500;111.7500;119;70;0.32821
9604110;-0.09000;109.6875;119;70;0.33040
9604120;-0.08500;107.5000;119;70;0.33529
9604130;-0.07500;102.9375;119;70;0.35067
9604140;-0.07000;100.8125;119;70;0.36459
9604150;-0.06500;98.9375;119;70;0.38339
9604160;-0.05500;96.1250;119;70;0.43492
9604170;-0.05500;95.0000;119;70;0.46642
9604180;-0.05500;94.1250;119;70;0.50061
9604190;-0.05500;93.4375;119;70;0.53602
9604200;-0.05000;92.9375;119;70;0.57143
9604210;-0.04000;92.2500;119;70;0.63907
9604220;-0.03500;92.0000;119;70;0.66569
9604230;-0.03000;91.7500;119;70;0.68816
9604240;-0.03500;91.1875;119;70;0.73382
9604250;-0.03000;90.8750;119;70;0.75409
9604260;-0.02500;90.5000;119;70;0.77167
9604270;-0.02500;90.1250;119;70;0.78681
9604280;-0.03000;89.6875;119;70;0.79927
9604290;-0.04000;88.8750;119;70;0.81685
9604300;-0.04500;88.3750;119;70;0.82271
9604310;-0.04000;87.9375;119;70;0.82662
9604320;-0.01500;87.0625;119;70;0.82735
9604330;0.00000;86.6250;119;70;0.82393
9604340;0.02000;86.1250;119;70;0.82002
9604350;0.02000;85.6875;119;70;0.81465
9604360;0.04000;85.2500;119;70;0.80757
9604370;0.07000;84.3750;119;70;0.78803
9604380;0.07000;84.0000;119;70;0.77558
9604390;0.05000;83.5625;119;70;0.76142
9604400;0.01500;83.1875;119;70;0.74554
9604410;-0.03000;82.3750;119;70;0.70916
9604420;-0.07500;82.0000;119;70;0.69133
9604430;-0.11500;81.6250;119;70;0.67399
9604440;-0.13500;80.8750;119;70;0.63810
9604450;-0.13500;80.5625;119;70;0.62100
9604460;-0.13500;80.2500;119;70;0.60513
9604470;-0.12500;80.0000;119;70;0.59096
9604480;-0.12500;79.6875;119;70;0.57827
9604490;-0.13000;79.1250;119;70;0.55702
9604500;0.00000;78.8750;119;70;0.54823
9604510;0.34000;78.6250;119;70;0.54017
9604520;1.02000;78.1875;119;70;0.52601
9604530;0.99000;78.0000;119;70;0.51990
9604540;0.27500;77.8125;119;70;0.51380
9604550;-0.23500;77.6250;119;70;0.50769
9604560;-0.23500;77.1875;119;70;0.49597
9604570;-0.21500;77.0000;119;70;0.48987
9604580;-0.22000;76.8125;119;70;0.48425
9604590;-0.22500;76.5625;119;70;0.47863
9604600;-0.22500;76.3125;119;70;0.47302
9604610;-0.23000;75.8125;119;70;0.46203
9604620;-0.23500;75.5625;119;70;0.45714
9604630;-0.23000;75.3125;119;70;0.45226
9604640;-0.22000;75.0000;119;70;0.44689
9604650;-0.21500;74.4375;119;70;0.43590
9604660;-0.20500;74.1250;119;70;0.43077
9604670;-0.20000;73.8750;119;70;0.42564
9604680;-0.19000;73.3125;119;70;0.42076
9604690;-0.18000;73.0625;119;70;0.41074
9604700;-0.16500;72.8750;119;70;0.40610
9604710;-0.16000;72.6875;119;70;0.40122
9604720;-0.14500;72.6250;119;70;0.39267
9604730;-0.13500;73.0625;119;70;0.38926
9604740;-0.11500;74.1250;119;70;0.38559
9604750;-0.09500;75.9375;119;70;0.38169
9604760;-0.08000;78.5000;119;70;0.37778
9604770;-0.05500;85.5000;119;70;0.37070
9604780;-0.04500;89.5625;119;70;0.36752
9604790;-0.02000;93.8125;119;70;0.36459
9604800;-0.02000;93.8125;119;70;0.36459
9604810;0.04000;106.0000;119;70;0.35726
9604820;0.07500;109.5000;119;70;0.35580
9604830;0.10500;112.5625;119;70;0.35458
9604840;0.14000;117.3125;119;70;0.35336
9604850;0.16000;119.0000;119;70;0.35116
9604860;0.18500;120.3125;119;70;0.35067
9604870;0.19500;121.3750;119;70;0.35043
9604880;0.19000;122.0625;119;70;0.35018
9604890;0.16000;123.0000;119;70;0.35018
9604900;0.12000;123.1875;119;70;0.35018
9604910;0.05500;123.2500;119;70;0.35018
9604920;0.01000;123.1250;119;70;0.35018
9604930;-0.03500;122.3125;119;70;0.35043
9604940;-0.06500;121.6875;119;70;0.34994
9604950;-0.08500;120.9375;119;70;0.34921
9604960;-0.10000;118.8125;119;70;0.34725
9604970;-0.10500;117.5000;119;70;0.34628
9604980;-0.11000;116.0625;119;70;0.34530
9604990;-0.10500;114.3750;119;70;0.34457
9605000;-0.10500;112.5625;118;70;0.34408
9605010;-0.09500;108.3750;118;70;0.34750
9605020;-0.09500;106.0625;118;70;0.35214
9605030;-0.08500;103.6250;118;70;0.35946
9605040;-0.08000;99.1250;118;70;0.38779
9605050;-0.07500;97.2500;118;70;0.40928
9605060;-0.07500;95.6875;118;70;0.43516
9605070;-0.07500;94.4375;118;70;0.46496
9605080;-0.07000;93.3750;118;70;0.50574
9605090;-0.06500;91.9375;118;70;0.55580
9605100;-0.06500;91.4375;118;70;0.56239
9605110;-0.06000;91.0625;118;70;0.57875
9605120;-0.05500;90.5000;118;70;0.61074
9605130;-0.05500;90.2500;118;70;0.62808
9605140;-0.06000;90.0000;118;70;0.64542
9605150;-0.06500;89.6875;118;70;0.66154
9605160;-0.06500;89.3125;118;70;0.67570
9605170;-0.06500;88.5000;118;70;0.69768
9605180;-0.06500;88.0625;118;70;0.70549
9605190;-0.06500;87.6250;118;70;0.71160
9605200;-0.05500;87.1250;118;70;0.71575
9605210;-0.03500;86.1250;118;70;0.71868
9605220;-0.01500;85.5625;118;70;0.71673
9605230;0.01000;85.1250;118;70;0.71282
9605240;0.02500;84.1250;118;70;0.70794
9605250;0.03500;83.6250;118;70;0.69426
9605260;0.06000;83.1875;118;70;0.68523
9605270;0.10000;82.6875;118;70;0.67473
9605280;0.09000;82.2500;118;70;0.66252
9605290;0.05000;81.3125;118;70;0.63297
9605300;0.01000;80.8750;118;70;0.61587
9605310;-0.02000;80.4375;118;70;0.59756
9605320;-0.07500;79.6875;118;70;0.56435
9605330;-0.10500;79.2500;118;70;0.54652
9605340;-0.11500;78.8750;118;70;0.52869
9605350;-0.12000;78.5000;118;70;0.51136
9605360;-0.12000;78.1875;118;70;0.49499
9605370;-0.11500;77.5000;118;70;0.46569
9605380;-0.11000;77.1875;118;70;0.45299
9605390;-0.09500;76.8750;118;70;0.44151
9605400;0.06000;76.3125;118;70;0.43101
9605410;0.63500;76.0625;118;70;0.41270
9605420;0.97000;75.8125;118;70;0.40537
9605430;0.50500;75.6250;118;70;0.39927
9605440;-0.07000;75.3750;118;70;0.39292
9605450;-0.28000;74.9375;118;70;0.37973
9605460;-0.20000;74.6875;118;70;0.37289
9605470;-0.17500;74.5000;118;70;0.36630
9605480;-0.17000;74.2500;118;70;0.35971
9605490;-0.17000;73.7500;118;70;0.34701
9605500;-0.16500;73.4375;118;70;0.34090
9605510;-0.16000;73.1875;118;70;0.33480
9605520;-0.15500;72.5625;118;70;0.32552
9605530;-0.15500;72.2500;118;70;0.32015
9605540;-0.14500;71.9375;118;70;0.31453
9605550;-0.13500;71.6250;118;70;0.30867
9605560;-0.13500;71.3125;118;70;0.30281
9605570;-0.13000;70.6875;118;70;0.28913
9605580;-0.12000;70.3750;118;70;0.28474
9605590;-0.10500;70.1250;118;70;0.27985
9605600;-0.09500;69.8125;118;70;0.27473
9605610;-0.08000;69.3750;118;70;0.26545
9605620;-0.06500;69.1875;118;70;0.26178
9605630;-0.05000;69.1875;118;70;0.25861
9605640;-0.03500;70.3125;118;70;0.25519
9605650;-0.02000;71.8125;118;70;0.24737
9605660;-0.01000;73.9375;118;70;0.24322
9605670;0.00000;76.6875;118;70;0.23932
9605680;0.01000;80.0000;118;70;0.23468
9605690;0.03000;87.5625;118;70;0.22784
9605700;0.05000;91.5000;118;70;0.22491
9605710;0.07000;95.4375;118;70;0.22198
9605720;0.10000;102.6250;118;70;0.21856
9605730;0.12000;105.7500;118;70;0.21661
9605740;0.14000;108.3750;118;70;0.21416
9605750;0.16500;110.5625;118;70;0.21221
9605760;0.18000;112.3125;118;70;0.21099
9605770;0.18500;114.6875;118;70;0.20855
9605780;0.18500;114.6875;118;70;0.20855
9605790;0.18500;114.6875;118;70;0.20855
9605800;0.18500;114.6875;118;70;0.20855
9605810;0.01000;116.0625;118;70;0.20391
9605820;-0.05000;115.6875;118;70;0.20415
9605830;-0.09000;115.1250;118;70;0.20440
9605840;-0.11500;114.4375;118;70;0.20391
9605850;-0.13500;112.4375;118;70;0.20244
9605860;-0.14500;111.1875;118;70;0.20147
